forecast_cycle,forecast_period,months_ahead,scenario,feature_1_data_center_committed_mw,feature_2_grid_connection_probability_pct,feature_3_power_price_index,feature_4_avg_temperature_c,feature_5_cooling_efficiency_pue,feature_6_industrial_growth_index,feature_7_renewable_availability_pct,target_1_total_load_mwh,target_2_peak_load_mw,target_3_synthetic,target_4_synthetic,target_5_synthetic,target_6_synthetic,target_7_synthetic,target_8_synthetic,target_9_synthetic,target_10_synthetic,target_11_synthetic,target_12_synthetic,target_13_synthetic,target_14_synthetic,target_15_synthetic,target_16_synthetic,target_17_synthetic,target_18_synthetic,target_19_synthetic,target_20_synthetic,target_21_synthetic,target_22_synthetic,target_23_synthetic,target_24_synthetic,target_25_synthetic
2026-12,2032-11,71,accelerated_ai_load,482.33,96.0,114.11,-4.34,1.314,109.86,57.6,531471.99,1203.77,531501.99,531511.99,531521.99,531531.99,531541.99,531551.99,531561.99,531571.99,531581.99,531591.99,531601.99,531611.99,531621.99,531631.99,531641.99,531651.99,531661.99,531671.99,531681.99,531691.99,531701.99,531711.99,531721.99
2026-12,2032-12,72,accelerated_ai_load,477.19,96.0,117.3,-5.47,1.317,110.64,61.82,528008.0,1194.28,528038.0,528048.0,528058.0,528068.0,528078.0,528088.0,528098.0,528108.0,528118.0,528128.0,528138.0,528148.0,528158.0,528168.0,528178.0,528188.0,528198.0,528208.0,528218.0,528228.0,528238.0,528248.0,528258.0
2026-12,2033-01,73,accelerated_ai_load,493.06,96.0,117.86,-1.96,1.323,110.74,57.88,545351.51,1238.36,545381.51,545391.51,545401.51,545411.51,545421.51,545431.51,545441.51,545451.51,545461.51,545471.51,545481.51,545491.51,545501.51,545511.51,545521.51,545531.51,545541.51,545551.51,545561.51,545571.51,545581.51,545591.51,545601.51
2026-12,2033-02,74,accelerated_ai_load,496.71,96.0,118.67,2.4,1.314,110.57,58.79,545522.17,1247.51,545552.17,545562.17,545572.17,545582.17,545592.17,545602.17,545612.17,545622.17,545632.17,545642.17,545652.17,545662.17,545672.17,545682.17,545692.17,545702.17,545712.17,545722.17,545732.17,545742.17,545752.17,545762.17,545772.17
2026-12,2033-03,75,accelerated_ai_load,497.35,96.0,124.52,7.05,1.306,110.58,59.83,548885.87,1241.71,548915.87,548925.87,548935.87,548945.87,548955.87,548965.87,548975.87,548985.87,548995.87,549005.87,549015.87,549025.87,549035.87,549045.87,549055.87,549065.87,549075.87,549085.87,549095.87,549105.87,549115.87,549125.87,549135.87
2026-12,2033-04,76,accelerated_ai_load,501.74,96.0,122.56,13.67,1.326,110.23,60.82,560233.3,1274.43,560263.3,560273.3,560283.3,560293.3,560303.3,560313.3,560323.3,560333.3,560343.3,560353.3,560363.3,560373.3,560383.3,560393.3,560403.3,560413.3,560423.3,560433.3,560443.3,560453.3,560463.3,560473.3,560483.3
2026-12,2033-05,77,accelerated_ai_load,506.8,96.0,123.71,18.87,1.301,109.79,57.34,558695.36,1278.91,558725.36,558735.36,558745.36,558755.36,558765.36,558775.36,558785.36,558795.36,558805.36,558815.36,558825.36,558835.36,558845.36,558855.36,558865.36,558875.36,558885.36,558895.36,558905.36,558915.36,558925.36,558935.36,558945.36
2026-12,2033-06,78,accelerated_ai_load,519.04,96.0,125.68,20.03,1.329,111.36,57.85,579618.3,1319.38,579648.3,579658.3,579668.3,579678.3,579688.3,579698.3,579708.3,579718.3,579728.3,579738.3,579748.3,579758.3,579768.3,579778.3,579788.3,579798.3,579808.3,579818.3,579828.3,579838.3,579848.3,579858.3,579868.3
2026-12,2033-07,79,accelerated_ai_load,514.91,96.0,124.75,19.0,1.308,110.88,56.52,565676.67,1290.89,565706.67,565716.67,565726.67,565736.67,565746.67,565756.67,565766.67,565776.67,565786.67,565796.67,565806.67,565816.67,565826.67,565836.67,565846.67,565856.67,565866.67,565876.67,565886.67,565896.67,565906.67,565916.67,565926.67
2026-12,2033-08,80,accelerated_ai_load,516.0,96.0,121.83,14.7,1.313,111.12,57.32,569920.36,1283.06,569950.36,569960.36,569970.36,569980.36,569990.36,570000.36,570010.36,570020.36,570030.36,570040.36,570050.36,570060.36,570070.36,570080.36,570090.36,570100.36,570110.36,570120.36,570130.36,570140.36,570150.36,570160.36,570170.36
2026-12,2033-09,81,accelerated_ai_load,516.93,96.0,121.22,8.06,1.302,111.14,59.19,566464.7,1299.97,566494.7,566504.7,566514.7,566524.7,566534.7,566544.7,566554.7,566564.7,566574.7,566584.7,566594.7,566604.7,566614.7,566624.7,566634.7,566644.7,566654.7,566664.7,566674.7,566684.7,566694.7,566704.7,566714.7
2026-12,2033-10,82,accelerated_ai_load,527.39,96.0,120.86,4.0,1.314,111.8,56.88,576541.91,1300.43,576571.91,576581.91,576591.91,576601.91,576611.91,576621.91,576631.91,576641.91,576651.91,576661.91,576671.91,576681.91,576691.91,576701.91,576711.91,576721.91,576731.91,576741.91,576751.91,576761.91,576771.91,576781.91,576791.91
2026-12,2033-11,83,accelerated_ai_load,529.57,96.0,120.18,-2.27,1.293,111.38,58.21,569336.14,1292.01,569366.14,569376.14,569386.14,569396.14,569406.14,569416.14,569426.14,569436.14,569446.14,569456.14,569466.14,569476.14,569486.14,569496.14,569506.14,569516.14,569526.14,569536.14,569546.14,569556.14,569566.14,569576.14,569586.14
2026-12,2033-12,84,accelerated_ai_load,535.05,96.0,116.57,-5.24,1.325,111.33,65.58,589035.46,1336.93,589065.46,589075.46,589085.46,589095.46,589105.46,589115.46,589125.46,589135.46,589145.46,589155.46,589165.46,589175.46,589185.46,589195.46,589205.46,589215.46,589225.46,589235.46,589245.46,589255.46,589265.46,589275.46,589285.46
2026-12,2034-01,85,accelerated_ai_load,535.98,96.0,116.14,-3.6,1.305,111.71,70.0,580218.83,1320.8,580248.83,580258.83,580268.83,580278.83,580288.83,580298.83,580308.83,580318.83,580328.83,580338.83,580348.83,580358.83,580368.83,580378.83,580388.83,580398.83,580408.83,580418.83,580428.83,580438.83,580448.83,580458.83,580468.83
2026-12,2034-02,86,accelerated_ai_load,545.5,96.0,115.15,1.3,1.309,112.37,69.63,593996.4,1344.26,594026.4,594036.4,594046.4,594056.4,594066.4,594076.4,594086.4,594096.4,594106.4,594116.4,594126.4,594136.4,594146.4,594156.4,594166.4,594176.4,594186.4,594196.4,594206.4,594216.4,594226.4,594236.4,594246.4
2026-12,2034-03,87,accelerated_ai_load,547.85,96.0,115.63,8.66,1.31,112.35,70.0,595723.66,1364.2,595753.66,595763.66,595773.66,595783.66,595793.66,595803.66,595813.66,595823.66,595833.66,595843.66,595853.66,595863.66,595873.66,595883.66,595893.66,595903.66,595913.66,595923.66,595933.66,595943.66,595953.66,595963.66,595973.66
2026-12,2034-04,88,accelerated_ai_load,541.47,96.0,117.66,14.63,1.305,112.55,65.48,588901.0,1344.74,588931.0,588941.0,588951.0,588961.0,588971.0,588981.0,588991.0,589001.0,589011.0,589021.0,589031.0,589041.0,589051.0,589061.0,589071.0,589081.0,589091.0,589101.0,589111.0,589121.0,589131.0,589141.0,589151.0
2026-12,2034-05,89,accelerated_ai_load,563.44,96.0,119.31,18.42,1.318,111.75,65.77,618153.23,1402.14,618183.23,618193.23,618203.23,618213.23,618223.23,618233.23,618243.23,618253.23,618263.23,618273.23,618283.23,618293.23,618303.23,618313.23,618323.23,618333.23,618343.23,618353.23,618363.23,618373.23,618383.23,618393.23,618403.23
2026-12,2034-06,90,accelerated_ai_load,552.8,96.0,120.56,21.02,1.337,111.85,64.31,617227.47,1404.43,617257.47,617267.47,617277.47,617287.47,617297.47,617307.47,617317.47,617327.47,617337.47,617347.47,617357.47,617367.47,617377.47,617387.47,617397.47,617407.47,617417.47,617427.47,617437.47,617447.47,617457.47,617467.47,617477.47
2026-12,2034-07,91,accelerated_ai_load,564.23,96.0,122.1,20.51,1.308,112.09,58.2,615399.64,1393.44,615429.64,615439.64,615449.64,615459.64,615469.64,615479.64,615489.64,615499.64,615509.64,615519.64,615529.64,615539.64,615549.64,615559.64,615569.64,615579.64,615589.64,615599.64,615609.64,615619.64,615629.64,615639.64,615649.64
2026-12,2034-08,92,accelerated_ai_load,573.09,96.0,124.63,13.76,1.313,112.65,61.29,623888.43,1437.22,623918.43,623928.43,623938.43,623948.43,623958.43,623968.43,623978.43,623988.43,623998.43,624008.43,624018.43,624028.43,624038.43,624048.43,624058.43,624068.43,624078.43,624088.43,624098.43,624108.43,624118.43,624128.43,624138.43
2026-12,2034-09,93,accelerated_ai_load,567.2,96.0,126.23,6.55,1.311,112.48,60.58,613942.71,1392.42,613972.71,613982.71,613992.71,614002.71,614012.71,614022.71,614032.71,614042.71,614052.71,614062.71,614072.71,614082.71,614092.71,614102.71,614112.71,614122.71,614132.71,614142.71,614152.71,614162.71,614172.71,614182.71,614192.71
2026-12,2034-10,94,accelerated_ai_load,574.9,96.0,124.83,0.43,1.314,112.43,64.82,625394.83,1428.03,625424.83,625434.83,625444.83,625454.83,625464.83,625474.83,625484.83,625494.83,625504.83,625514.83,625524.83,625534.83,625544.83,625554.83,625564.83,625574.83,625584.83,625594.83,625604.83,625614.83,625624.83,625634.83,625644.83
2026-12,2034-11,95,accelerated_ai_load,580.87,96.0,127.36,-3.15,1.303,112.96,60.31,622309.7,1418.19,622339.7,622349.7,622359.7,622369.7,622379.7,622389.7,622399.7,622409.7,622419.7,622429.7,622439.7,622449.7,622459.7,622469.7,622479.7,622489.7,622499.7,622509.7,622519.7,622529.7,622539.7,622549.7,622559.7
2026-12,2034-12,96,accelerated_ai_load,585.73,96.0,126.7,-5.49,1.315,113.54,69.12,633413.83,1438.3,633443.83,633453.83,633463.83,633473.83,633483.83,633493.83,633503.83,633513.83,633523.83,633533.83,633543.83,633553.83,633563.83,633573.83,633583.83,633593.83,633603.83,633613.83,633623.83,633633.83,633643.83,633653.83,633663.83
2026-12,2035-01,97,accelerated_ai_load,593.15,96.0,127.18,-2.76,1.299,112.93,70.0,632391.01,1437.04,632421.01,632431.01,632441.01,632451.01,632461.01,632471.01,632481.01,632491.01,632501.01,632511.01,632521.01,632531.01,632541.01,632551.01,632561.01,632571.01,632581.01,632591.01,632601.01,632611.01,632621.01,632631.01,632641.01
2026-12,2035-02,98,accelerated_ai_load,590.11,96.0,127.97,0.47,1.307,113.05,70.0,636396.47,1452.59,636426.47,636436.47,636446.47,636456.47,636466.47,636476.47,636486.47,636496.47,636506.47,636516.47,636526.47,636536.47,636546.47,636556.47,636566.47,636576.47,636586.47,636596.47,636606.47,636616.47,636626.47,636636.47,636646.47
2026-12,2035-03,99,accelerated_ai_load,594.04,96.0,126.56,6.6,1.299,112.69,70.0,636654.71,1456.15,636684.71,636694.71,636704.71,636714.71,636724.71,636734.71,636744.71,636754.71,636764.71,636774.71,636784.71,636794.71,636804.71,636814.71,636824.71,636834.71,636844.71,636854.71,636864.71,636874.71,636884.71,636894.71,636904.71
2026-12,2035-04,100,accelerated_ai_load,599.75,96.0,122.17,13.91,1.296,112.81,67.9,642230.13,1477.39,642260.13,642270.13,642280.13,642290.13,642300.13,642310.13,642320.13,642330.13,642340.13,642350.13,642360.13,642370.13,642380.13,642390.13,642400.13,642410.13,642420.13,642430.13,642440.13,642450.13,642460.13,642470.13,642480.13
2026-12,2035-05,101,accelerated_ai_load,608.5,96.0,119.8,21.17,1.322,113.77,68.95,664404.35,1510.6,664434.35,664444.35,664454.35,664464.35,664474.35,664484.35,664494.35,664504.35,664514.35,664524.35,664534.35,664544.35,664554.35,664564.35,664574.35,664584.35,664594.35,664604.35,664614.35,664624.35,664634.35,664644.35,664654.35
2026-12,2035-06,102,accelerated_ai_load,607.97,96.0,121.0,20.77,1.329,113.56,62.27,665831.9,1508.74,665861.9,665871.9,665881.9,665891.9,665901.9,665911.9,665921.9,665931.9,665941.9,665951.9,665961.9,665971.9,665981.9,665991.9,666001.9,666011.9,666021.9,666031.9,666041.9,666051.9,666061.9,666071.9,666081.9
2026-12,2035-07,103,accelerated_ai_load,611.83,96.0,118.38,18.25,1.318,113.91,65.72,665769.58,1510.65,665799.58,665809.58,665819.58,665829.58,665839.58,665849.58,665859.58,665869.58,665879.58,665889.58,665899.58,665909.58,665919.58,665929.58,665939.58,665949.58,665959.58,665969.58,665979.58,665989.58,665999.58,666009.58,666019.58
2026-12,2035-08,104,accelerated_ai_load,617.59,96.0,120.01,15.31,1.318,113.4,60.43,670205.77,1536.01,670235.77,670245.77,670255.77,670265.77,670275.77,670285.77,670295.77,670305.77,670315.77,670325.77,670335.77,670345.77,670355.77,670365.77,670375.77,670385.77,670395.77,670405.77,670415.77,670425.77,670435.77,670445.77,670455.77
2026-12,2035-09,105,accelerated_ai_load,624.16,96.0,119.08,8.18,1.322,113.9,67.2,674432.01,1538.79,674462.01,674472.01,674482.01,674492.01,674502.01,674512.01,674522.01,674532.01,674542.01,674552.01,674562.01,674572.01,674582.01,674592.01,674602.01,674612.01,674622.01,674632.01,674642.01,674652.01,674662.01,674672.01,674682.01
2026-12,2035-10,106,accelerated_ai_load,631.33,96.0,120.49,0.01,1.299,113.79,67.35,670665.14,1538.6,670695.14,670705.14,670715.14,670725.14,670735.14,670745.14,670755.14,670765.14,670775.14,670785.14,670795.14,670805.14,670815.14,670825.14,670835.14,670845.14,670855.14,670865.14,670875.14,670885.14,670895.14,670905.14,670915.14
2026-12,2035-11,107,accelerated_ai_load,638.9,96.0,121.48,-4.48,1.321,114.63,66.5,687524.79,1569.44,687554.79,687564.79,687574.79,687584.79,687594.79,687604.79,687614.79,687624.79,687634.79,687644.79,687654.79,687664.79,687674.79,687684.79,687694.79,687704.79,687714.79,687724.79,687734.79,687744.79,687754.79,687764.79,687774.79
2026-12,2035-12,108,accelerated_ai_load,635.92,96.0,121.3,-4.34,1.322,114.7,70.0,684024.52,1552.75,684054.52,684064.52,684074.52,684084.52,684094.52,684104.52,684114.52,684124.52,684134.52,684144.52,684154.52,684164.52,684174.52,684184.52,684194.52,684204.52,684214.52,684224.52,684234.52,684244.52,684254.52,684264.52,684274.52
2026-12,2036-01,109,accelerated_ai_load,642.66,96.0,123.61,-4.56,1.313,114.49,70.0,682813.65,1564.72,682843.65,682853.65,682863.65,682873.65,682883.65,682893.65,682903.65,682913.65,682923.65,682933.65,682943.65,682953.65,682963.65,682973.65,682983.65,682993.65,683003.65,683013.65,683023.65,683033.65,683043.65,683053.65,683063.65
2026-12,2036-02,110,accelerated_ai_load,644.11,96.0,125.28,1.83,1.305,114.91,70.0,687664.14,1571.92,687694.14,687704.14,687714.14,687724.14,687734.14,687744.14,687754.14,687764.14,687774.14,687784.14,687794.14,687804.14,687814.14,687824.14,687834.14,687844.14,687854.14,687864.14,687874.14,687884.14,687894.14,687904.14,687914.14
2026-12,2036-03,111,accelerated_ai_load,646.98,96.0,128.42,9.16,1.318,115.24,70.0,696465.56,1586.73,696495.56,696505.56,696515.56,696525.56,696535.56,696545.56,696555.56,696565.56,696575.56,696585.56,696595.56,696605.56,696615.56,696625.56,696635.56,696645.56,696655.56,696665.56,696675.56,696685.56,696695.56,696705.56,696715.56
2026-12,2036-04,112,accelerated_ai_load,654.68,96.0,129.9,15.82,1.317,114.57,70.0,704414.65,1605.75,704444.65,704454.65,704464.65,704474.65,704484.65,704494.65,704504.65,704514.65,704524.65,704534.65,704544.65,704554.65,704564.65,704574.65,704584.65,704594.65,704604.65,704614.65,704624.65,704634.65,704644.65,704654.65,704664.65
2026-12,2036-05,113,accelerated_ai_load,663.44,96.0,130.13,18.77,1.305,115.36,70.0,707059.83,1622.99,707089.83,707099.83,707109.83,707119.83,707129.83,707139.83,707149.83,707159.83,707169.83,707179.83,707189.83,707199.83,707209.83,707219.83,707229.83,707239.83,707249.83,707259.83,707269.83,707279.83,707289.83,707299.83,707309.83
2026-12,2036-06,114,accelerated_ai_load,658.64,96.0,131.45,21.71,1.333,115.24,70.0,718257.83,1635.31,718287.83,718297.83,718307.83,718317.83,718327.83,718337.83,718347.83,718357.83,718367.83,718377.83,718387.83,718397.83,718407.83,718417.83,718427.83,718437.83,718447.83,718457.83,718467.83,718477.83,718487.83,718497.83,718507.83
2026-12,2036-07,115,accelerated_ai_load,668.49,96.0,131.08,20.11,1.32,115.72,70.0,717364.46,1633.25,717394.46,717404.46,717414.46,717424.46,717434.46,717444.46,717454.46,717464.46,717474.46,717484.46,717494.46,717504.46,717514.46,717524.46,717534.46,717544.46,717554.46,717564.46,717574.46,717584.46,717594.46,717604.46,717614.46
2026-12,2036-08,116,accelerated_ai_load,669.99,96.0,128.49,16.72,1.315,115.67,67.22,718274.25,1645.97,718304.25,718314.25,718324.25,718334.25,718344.25,718354.25,718364.25,718374.25,718384.25,718394.25,718404.25,718414.25,718424.25,718434.25,718444.25,718454.25,718464.25,718474.25,718484.25,718494.25,718504.25,718514.25,718524.25
2026-12,2036-09,117,accelerated_ai_load,661.68,96.0,127.7,6.2,1.322,115.27,70.0,713153.63,1629.88,713183.63,713193.63,713203.63,713213.63,713223.63,713233.63,713243.63,713253.63,713263.63,713273.63,713283.63,713293.63,713303.63,713313.63,713323.63,713333.63,713343.63,713353.63,713363.63,713373.63,713383.63,713393.63,713403.63
2026-12,2036-10,118,accelerated_ai_load,672.75,96.0,126.52,1.58,1.302,115.49,67.84,711415.9,1622.53,711445.9,711455.9,711465.9,711475.9,711485.9,711495.9,711505.9,711515.9,711525.9,711535.9,711545.9,711555.9,711565.9,711575.9,711585.9,711595.9,711605.9,711615.9,711625.9,711635.9,711645.9,711655.9,711665.9
2026-12,2036-11,119,accelerated_ai_load,673.28,96.0,123.93,-4.17,1.317,115.41,70.0,717871.99,1642.81,717901.99,717911.99,717921.99,717931.99,717941.99,717951.99,717961.99,717971.99,717981.99,717991.99,718001.99,718011.99,718021.99,718031.99,718041.99,718051.99,718061.99,718071.99,718081.99,718091.99,718101.99,718111.99,718121.99
2026-12,2036-12,120,accelerated_ai_load,684.29,96.0,122.24,-3.63,1.321,116.36,70.0,729609.07,1670.47,729639.07,729649.07,729659.07,729669.07,729679.07,729689.07,729699.07,729709.07,729719.07,729729.07,729739.07,729749.07,729759.07,729769.07,729779.07,729789.07,729799.07,729809.07,729819.07,729829.07,729839.07,729849.07,729859.07
2026-12,2037-01,121,accelerated_ai_load,689.28,96.0,122.01,-4.17,1.288,116.05,70.0,720980.11,1642.42,721010.11,721020.11,721030.11,721040.11,721050.11,721060.11,721070.11,721080.11,721090.11,721100.11,721110.11,721120.11,721130.11,721140.11,721150.11,721160.11,721170.11,721180.11,721190.11,721200.11,721210.11,721220.11,721230.11
2026-12,2037-02,122,accelerated_ai_load,694.4,96.0,122.47,1.47,1.331,116.3,70.0,743741.2,1704.79,743771.2,743781.2,743791.2,743801.2,743811.2,743821.2,743831.2,743841.2,743851.2,743861.2,743871.2,743881.2,743891.2,743901.2,743911.2,743921.2,743931.2,743941.2,743951.2,743961.2,743971.2,743981.2,743991.2
2026-12,2037-03,123,accelerated_ai_load,698.25,96.0,123.11,7.52,1.308,115.97,70.0,738827.19,1690.57,738857.19,738867.19,738877.19,738887.19,738897.19,738907.19,738917.19,738927.19,738937.19,738947.19,738957.19,738967.19,738977.19,738987.19,738997.19,739007.19,739017.19,739027.19,739037.19,739047.19,739057.19,739067.19,739077.19
2026-12,2037-04,124,accelerated_ai_load,717.93,96.0,122.83,14.36,1.305,116.53,70.0,758304.6,1743.37,758334.6,758344.6,758354.6,758364.6,758374.6,758384.6,758394.6,758404.6,758414.6,758424.6,758434.6,758444.6,758454.6,758464.6,758474.6,758484.6,758494.6,758504.6,758514.6,758524.6,758534.6,758544.6,758554.6
2026-12,2037-05,125,accelerated_ai_load,714.01,96.0,123.43,18.7,1.326,116.07,70.0,768845.12,1757.4,768875.12,768885.12,768895.12,768905.12,768915.12,768925.12,768935.12,768945.12,768955.12,768965.12,768975.12,768985.12,768995.12,769005.12,769015.12,769025.12,769035.12,769045.12,769055.12,769065.12,769075.12,769085.12,769095.12
2026-12,2037-06,126,accelerated_ai_load,714.04,96.0,125.49,20.28,1.323,116.25,70.0,765657.47,1764.54,765687.47,765697.47,765707.47,765717.47,765727.47,765737.47,765747.47,765757.47,765767.47,765777.47,765787.47,765797.47,765807.47,765817.47,765827.47,765837.47,765847.47,765857.47,765867.47,765877.47,765887.47,765897.47,765907.47
2026-12,2037-07,127,accelerated_ai_load,713.87,96.0,128.1,19.3,1.309,117.19,70.0,758357.41,1729.91,758387.41,758397.41,758407.41,758417.41,758427.41,758437.41,758447.41,758457.41,758467.41,758477.41,758487.41,758497.41,758507.41,758517.41,758527.41,758537.41,758547.41,758557.41,758567.41,758577.41,758587.41,758597.41,758607.41
2026-12,2037-08,128,accelerated_ai_load,722.24,96.0,128.7,14.3,1.319,116.92,70.0,774198.74,1770.47,774228.74,774238.74,774248.74,774258.74,774268.74,774278.74,774288.74,774298.74,774308.74,774318.74,774328.74,774338.74,774348.74,774358.74,774368.74,774378.74,774388.74,774398.74,774408.74,774418.74,774428.74,774438.74,774448.74
2026-12,2037-09,129,accelerated_ai_load,714.73,96.0,132.33,7.06,1.315,117.17,70.0,760507.95,1742.95,760537.95,760547.95,760557.95,760567.95,760577.95,760587.95,760597.95,760607.95,760617.95,760627.95,760637.95,760647.95,760657.95,760667.95,760677.95,760687.95,760697.95,760707.95,760717.95,760727.95,760737.95,760747.95,760757.95
2026-12,2037-10,130,accelerated_ai_load,730.35,96.0,132.31,1.5,1.302,117.37,70.0,767719.23,1743.29,767749.23,767759.23,767769.23,767779.23,767789.23,767799.23,767809.23,767819.23,767829.23,767839.23,767849.23,767859.23,767869.23,767879.23,767889.23,767899.23,767909.23,767919.23,767929.23,767939.23,767949.23,767959.23,767969.23
