UDDID,Year,Quarter,Loc,CARB,CO2_ENERGY,WPO
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2015,3,WLD,,,50.23333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2015,4,WLD,,,43.57
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2016,1,WLD,,,33.69667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2016,2,WLD,,,45.52333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2016,3,WLD,,,45.78667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2016,4,WLD,,,49.18667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2017,1,WLD,,,53.68
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2017,2,WLD,,,49.67
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2017,3,WLD,,,52.11
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2017,4,WLD,,,61.53
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2018,1,WLD,,,66.80666
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2018,2,WLD,,,74.5
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2018,3,WLD,,,75.22334
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2018,4,WLD,,,67.71333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2019,1,WLD,,,63.17
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2019,2,WLD,,,68.92333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2019,3,WLD,,,61.93
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2019,4,WLD,,,63.41
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2020,1,WLD,,,50.44
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2020,2,WLD,,,29.34333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2020,3,WLD,,,42.96333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2020,4,WLD,,,44.29
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2021,1,WLD,,,60.82
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2021,2,WLD,,,68.83334
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2021,3,WLD,,,73.47
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2021,4,WLD,,,79.58667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2022,1,WLD,,,100.2967
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2022,2,WLD,,,113.5433
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2022,3,WLD,,,100.7133
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2022,4,WLD,,,88.55666
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2023,1,WLD,,,81.17333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2023,2,WLD,,,78.31667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2023,3,WLD,,,86.66
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2023,4,WLD,,,83.72334
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2024,1,WLD,,,83.00333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2024,2,WLD,,,84.64667
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2024,3,WLD,,,79.84333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2024,4,WLD,,,74.61333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2025,1,WLD,,,75.81333
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2025,2,WLD,,,64.892
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2025,3,WLD,,,65.484
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2025,4,WLD,,,66.029
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2026,1,WLD,,,66.622
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2026,2,WLD,,,67.26
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2026,3,WLD,,,67.893
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2026,4,WLD,,,68.533
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2027,1,WLD,,,69.179
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2027,2,WLD,,,69.821
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2027,3,WLD,,,70.46
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2027,4,WLD,,,71.095
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2028,1,WLD,,,71.737
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2028,2,WLD,,,72.359
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2028,3,WLD,,,72.977
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2028,4,WLD,,,73.591
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2029,1,WLD,,,74.194
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2029,2,WLD,,,74.774
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2029,3,WLD,,,75.348
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2029,4,WLD,,,75.921
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2030,1,WLD,,,76.475
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2030,2,WLD,,,77.028
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2030,3,WLD,,,77.581
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2030,4,WLD,,,78.123
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2031,1,WLD,,,78.646
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2031,2,WLD,,,79.229
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2031,3,WLD,,,79.637
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2031,4,WLD,,,79.987
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2032,1,WLD,,,80.223
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2032,2,WLD,,,80.343
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2032,3,WLD,,,80.463
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2032,4,WLD,,,80.584
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2033,1,WLD,,,80.704
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2033,2,WLD,,,80.825
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2033,3,WLD,,,80.946
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2033,4,WLD,,,81.068
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2034,1,WLD,,,81.19
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2034,2,WLD,,,81.313
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2034,3,WLD,,,81.434
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2034,4,WLD,,,81.556
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2035,1,WLD,,,81.678
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2035,2,WLD,,,81.8
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2035,3,WLD,,,81.922
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2035,4,WLD,,,82.045
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2036,1,WLD,,,82.168
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2036,2,WLD,,,82.292
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2036,3,WLD,,,82.416
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2036,4,WLD,,,82.541
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2037,1,WLD,,,82.665
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2037,2,WLD,,,82.79
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2037,3,WLD,,,82.914
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2037,4,WLD,,,83.038
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2038,1,WLD,,,83.163
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2038,2,WLD,,,83.287
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2038,3,WLD,,,83.412
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2038,4,WLD,,,83.537
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2039,1,WLD,,,83.663
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2039,2,WLD,,,83.788
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2039,3,WLD,,,83.914
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2039,4,WLD,,,84.04
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2040,1,WLD,,,84.166
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2040,2,WLD,,,84.292
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2040,3,WLD,,,84.42
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2040,4,WLD,,,84.546
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2041,1,WLD,,,84.673
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2041,2,WLD,,,84.8
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2041,3,WLD,,,84.927
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2041,4,WLD,,,85.054
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2042,1,WLD,,,85.182
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2042,2,WLD,,,85.309
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2042,3,WLD,,,85.437
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2042,4,WLD,,,85.565
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2043,1,WLD,,,85.693
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2043,2,WLD,,,85.822
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2043,3,WLD,,,85.951
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2043,4,WLD,,,86.08
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2044,1,WLD,,,86.21
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2044,2,WLD,,,86.339
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2044,3,WLD,,,86.468
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2044,4,WLD,,,86.598
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2045,1,WLD,,,86.728
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2045,2,WLD,,,86.858
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2045,3,WLD,,,86.989
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2045,4,WLD,,,87.119
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2046,1,WLD,,,87.25
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2046,2,WLD,,,87.381
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2046,3,WLD,,,87.512
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2046,4,WLD,,,87.643
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2047,1,WLD,,,87.775
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2047,2,WLD,,,87.907
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2047,3,WLD,,,88.039
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2047,4,WLD,,,88.171
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2048,1,WLD,,,88.304
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2048,2,WLD,,,88.436
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2048,3,WLD,,,88.568
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2048,4,WLD,,,88.701
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2049,1,WLD,,,88.834
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2049,2,WLD,,,88.967
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2049,3,WLD,,,89.101
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2049,4,WLD,,,89.235
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2050,1,WLD,,,89.369
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2050,2,WLD,,,89.503
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2050,3,WLD,,,89.637
e6eb70b9-5707-43a3-8f53-83317bb62b73-1747390174,2050,4,WLD,,,89.772
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2000,1,WLD,,,26.92667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2000,2,WLD,,,26.76667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2000,3,WLD,,,30.67333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2000,4,WLD,,,29.72333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2001,1,WLD,,,25.87333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2001,2,WLD,,,27.27333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2001,3,WLD,,,25.30333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2001,4,WLD,,,19.35
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2002,1,WLD,,,21.13333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2002,2,WLD,,,25.05333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2002,3,WLD,,,26.93
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2002,4,WLD,,,26.73667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2003,1,WLD,,,31.52
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2003,2,WLD,,,26.17
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2003,3,WLD,,,28.45
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2003,4,WLD,,,29.39
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2004,1,WLD,,,31.92333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2004,2,WLD,,,35.44667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2004,3,WLD,,,41.38667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2004,4,WLD,,,44.16333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2005,1,WLD,,,47.69667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2005,2,WLD,,,51.62667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2005,3,WLD,,,61.47
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2005,4,WLD,,,56.88
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2006,1,WLD,,,61.75333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2006,2,WLD,,,69.53333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2006,3,WLD,,,69.62
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2006,4,WLD,,,59.68
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2007,1,WLD,,,57.76333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2007,2,WLD,,,68.58334
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2007,3,WLD,,,74.95333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2007,4,WLD,,,88.56
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2008,1,WLD,,,96.93667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2008,2,WLD,,,121.3967
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2008,3,WLD,,,114.3967
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2008,4,WLD,,,54.66
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2009,1,WLD,,,44.43333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2009,2,WLD,,,58.69667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2009,3,WLD,,,68.2
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2009,4,WLD,,,74.63
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2010,1,WLD,,,76.25
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2010,2,WLD,,,78.51
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2010,3,WLD,,,76.82
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2010,4,WLD,,,86.46667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2011,1,WLD,,,104.96
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2011,2,WLD,,,117.36
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2011,3,WLD,,,113.34
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2011,4,WLD,,,109.3967
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2012,1,WLD,,,118.49
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2012,2,WLD,,,108.4167
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2012,3,WLD,,,109.6133
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2012,4,WLD,,,110.0867
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2013,1,WLD,,,112.4933
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2013,2,WLD,,,102.5767
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2013,3,WLD,,,110.27
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2013,4,WLD,,,109.21
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2014,1,WLD,,,108.1667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2014,2,WLD,,,109.7
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2014,3,WLD,,,101.8233
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2014,4,WLD,,,76.40334
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2015,1,WLD,,,53.91667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2015,2,WLD,,,61.69333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2015,3,WLD,,,50.23333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2015,4,WLD,,,43.57
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2016,1,WLD,,,33.69667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2016,2,WLD,,,45.52333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2016,3,WLD,,,45.78667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2016,4,WLD,,,49.18667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2017,1,WLD,,,53.68
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2017,2,WLD,,,49.67
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2017,3,WLD,,,52.11
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2017,4,WLD,,,61.53
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2018,1,WLD,,,66.80666
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2018,2,WLD,,,74.5
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2018,3,WLD,,,75.22334
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2018,4,WLD,,,67.71333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2019,1,WLD,,,63.17
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2019,2,WLD,,,68.92333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2019,3,WLD,,,61.93
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2019,4,WLD,,,63.41
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2020,1,WLD,,,50.44
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2020,2,WLD,,,29.34333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2020,3,WLD,,,42.96333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2020,4,WLD,,,44.29
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2021,1,WLD,,,60.82
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2021,2,WLD,,,68.83334
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2021,3,WLD,,,73.47
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2021,4,WLD,,,79.58667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2022,1,WLD,,,100.2967
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2022,2,WLD,,,113.5433
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2022,3,WLD,,,100.7133
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2022,4,WLD,,,88.55666
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2023,1,WLD,,,81.17333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2023,2,WLD,,,78.31667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2023,3,WLD,,,86.66
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2023,4,WLD,,,83.72334
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2024,1,WLD,,,83.00333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2024,2,WLD,,,84.64667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2024,3,WLD,,,79.84333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2024,4,WLD,,,74.61333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2025,1,WLD,,,75.81333
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2025,2,WLD,,,68.00667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2025,3,WLD,,,68.95667
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2025,4,WLD,,,66.58845
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2026,1,WLD,,,63.87471
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2026,2,WLD,,,64.08233
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2026,3,WLD,,,64.42966
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2026,4,WLD,,,64.84464
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2027,1,WLD,,,65.39083
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2027,2,WLD,,,66.0222
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2027,3,WLD,,,66.88326
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2027,4,WLD,,,67.7448
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2028,1,WLD,,,68.5219
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2028,2,WLD,,,69.42603
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2028,3,WLD,,,70.24527
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2028,4,WLD,,,71.02217
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2029,1,WLD,,,71.54436
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2029,2,WLD,,,72.06655
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2029,3,WLD,,,72.58897
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2029,4,WLD,,,73.11133
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2030,1,WLD,,,73.63403
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2030,2,WLD,,,74.15693
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2030,3,WLD,,,74.67984
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2030,4,WLD,,,75.20255
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2031,1,WLD,,,75.72508
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2031,2,WLD,,,76.24783
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2031,3,WLD,,,76.77019
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2031,4,WLD,,,77.29218
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2032,1,WLD,,,77.81378
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2032,2,WLD,,,78.33543
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2032,3,WLD,,,78.85738
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2032,4,WLD,,,79.37975
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2033,1,WLD,,,79.90228
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2033,2,WLD,,,80.2252
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2033,3,WLD,,,80.54811
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2033,4,WLD,,,80.87103
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2034,1,WLD,,,81.09372
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2034,2,WLD,,,81.31641
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2034,3,WLD,,,81.43629
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2034,4,WLD,,,81.55716
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2035,1,WLD,,,81.67819
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2035,2,WLD,,,81.79951
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2035,3,WLD,,,81.92149
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2035,4,WLD,,,82.04468
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2036,1,WLD,,,82.16806
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2036,2,WLD,,,82.29269
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2036,3,WLD,,,82.41728
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2036,4,WLD,,,82.54286
e714d6bc-a99f-4b62-8587-e1fa2f717f91-1762168274,2037,1,WLD,,,82.66635
